0000000000000 //data 359: 0.0
0000000000000 //data 360: 0.0
0000000000001 //data 361: 0.0625
0000000101100 //data 362: 2.75
0000000101110 //data 363: 2.875
0000000110111 //data 364: 3.4375
0000000101011 //data 365: 2.6875
0000000110001 //data 366: 3.0625
0000001000011 //data 367: 4.1875
0000001000111 //data 368: 4.4375
0000001101001 //data 369: 6.5625
0000001110000 //data 370: 7.0
0000001011110 //data 371: 5.875
0000000011010 //data 372: 1.625
0000000000000 //data 373: 0.0
0000000000000 //data 374: 0.0
0000000000000 //data 375: 0.0
0000000000000 //data 376: 0.0
0000001001101 //data 377: 4.8125
0000001110010 //data 378: 7.125
0000001100100 //data 379: 6.25
0000001101001 //data 380: 6.5625
0000001100111 //data 381: 6.4375
0000001011010 //data 382: 5.625
0000000111111 //data 383: 3.9375
0000011011001 //data 384: 13.5625
0000010000010 //data 385: 8.125
0000000110010 //data 386: 3.125
0000000111110 //data 387: 3.875
0000001010100 //data 388: 5.25
0000001000001 //data 389: 4.0625
0000001010110 //data 390: 5.375
0000001000111 //data 391: 4.4375
0000000000000 //data 392: 0.0
0000000000000 //data 393: 0.0
0000000000000 //data 394: 0.0
0000000000000 //data 395: 0.0
0000000000000 //data 396: 0.0
0000010000111 //data 397: 8.4375
0000100101111 //data 398: 18.9375
0000100110111 //data 399: 19.4375
0000101010000 //data 400: 21.0
0000101101100 //data 401: 22.75
0000101101111 //data 402: 22.9375
0000101101000 //data 403: 22.5
0000101100111 //data 404: 22.4375
0000101011001 //data 405: 21.5625
0000101010111 //data 406: 21.4375
0000101001011 //data 407: 20.6875
0000101010000 //data 408: 21.0
0000101010011 //data 409: 21.1875
0000101001001 //data 410: 20.5625
0000101001011 //data 411: 20.6875
0000100111001 //data 412: 19.5625
0000100100000 //data 413: 18.0
0000100011111 //data 414: 17.9375
0000100010100 //data 415: 17.25
0000100010111 //data 416: 17.4375
0000100010001 //data 417: 17.0625
0000100001100 //data 418: 16.75
0000100000010 //data 419: 16.125
0000101001011 //data 420: 20.6875
0000101011101 //data 421: 21.8125
0000001010110 //data 422: 5.375
0000001001010 //data 423: 4.625
